,date,time,tempC,weatherDesc,precipMM,humidity,pressure,cloudcover,windspeedKmph,visibility,uvIndex,moon_illumination,city
110,2018-02-02,18,2,Cloudy,0.0,45,1007,49,4,10,2,81,turin
111,2018-02-03,0,0,Cloudy,0.0,50,1007,32,6,10,2,73,turin
112,2018-02-03,6,2,Cloudy,0.0,47,1005,28,7,10,2,73,turin
113,2018-02-03,12,7,Sunny,0.0,29,1004,7,6,10,2,73,turin
114,2018-02-03,18,3,Clear,0.0,44,1007,4,3,10,2,73,turin
115,2018-02-04,0,-1,Clear,0.0,47,1011,21,6,10,2,66,turin
116,2018-02-04,6,1,Sunny,0.0,56,1013,17,5,10,2,66,turin
117,2018-02-04,12,3,Sunny,0.1,56,1014,19,5,10,2,66,turin
118,2018-02-04,18,0,Cloudy,0.1,76,1017,39,4,10,2,66,turin
119,2018-02-05,0,-1,Snow,0.5,75,1020,96,6,2,1,58,turin
120,2018-02-05,6,2,Snow,1.6,79,1020,100,6,2,1,58,turin
121,2018-02-05,12,1,Snow,4.3,83,1020,100,6,2,1,58,turin
122,2018-02-06,6,2,Snow,1.2,76,1016,90,3,2,1,51,turin
123,2018-02-06,18,0,Rain,4.5,84,1011,95,1,7,1,51,turin
124,2018-02-07,0,0,Rain,3.8,82,1010,100,4,7,1,43,turin
125,2018-02-07,6,2,Rain,0.8,76,1009,34,3,9,1,43,turin
126,2018-02-07,12,6,Sunny,0.0,51,1007,16,4,10,1,43,turin
127,2018-02-07,18,3,Clear,0.1,69,1009,11,2,10,1,43,turin
128,2018-02-08,0,1,Clear,0.0,63,1012,19,6,10,2,36,turin
129,2018-02-08,6,3,Rain,0.3,59,1013,24,4,9,2,36,turin
130,2018-02-08,12,5,Rain,0.5,49,1014,21,4,9,2,36,turin
131,2018-02-08,18,2,Clear,0.1,66,1016,20,4,10,2,36,turin
132,2018-02-09,0,1,Cloudy,0.1,66,1018,33,5,10,2,28,turin
133,2018-02-09,6,3,Cloudy,0.1,68,1018,55,4,10,2,28,turin
134,2018-02-09,12,5,Sunny,0.1,60,1015,17,4,10,2,28,turin
135,2018-02-09,18,3,Cloudy,0.1,77,1015,26,3,10,2,28,turin
136,2018-02-10,0,1,Rain,1.0,67,1014,23,8,9,2,20,turin
137,2018-02-10,6,3,Rain,1.0,58,1015,28,6,9,2,20,turin
138,2018-02-10,12,6,Sunny,0.2,39,1014,5,5,10,2,20,turin
139,2018-02-10,18,4,Clear,0.0,51,1015,4,6,10,2,20,turin
140,2018-02-11,0,1,Clear,0.0,49,1015,4,5,10,2,13,turin
141,2018-02-11,6,2,Sunny,0.0,56,1014,11,3,10,2,13,turin
142,2018-02-11,12,4,Sunny,0.0,56,1010,10,7,10,2,13,turin
143,2018-02-11,18,1,Clear,0.0,80,1009,17,6,10,2,13,turin
144,2018-02-12,0,0,Clear,0.0,88,1009,16,4,10,3,5,turin
145,2018-02-12,6,5,Sunny,0.0,77,1011,2,2,10,3,5,turin
146,2018-02-12,12,7,Sunny,0.0,51,1012,8,4,10,3,5,turin
147,2018-02-12,18,2,Rain,1.8,48,1015,24,8,9,3,5,turin
148,2018-02-13,0,1,Clear,0.0,42,1018,0,7,10,2,0,turin
149,2018-02-13,6,2,Sunny,0.0,37,1018,0,6,10,2,0,turin
150,2018-02-13,12,5,Sunny,0.0,24,1014,0,6,10,2,0,turin
151,2018-02-13,18,-1,Cloudy,0.0,39,1013,28,5,10,2,0,turin
152,2018-02-14,0,-2,Snow,0.0,37,1013,100,5,10,1,0,turin
153,2018-02-14,6,1,Sunny,0.0,45,1015,6,4,10,1,0,turin
154,2018-02-14,12,5,Sunny,0.0,41,1015,3,7,10,1,0,turin
155,2018-02-14,18,1,Clear,0.0,59,1018,5,4,10,1,0,turin
156,2018-02-15,0,-2,Clear,0.0,63,1020,14,3,10,2,0,turin
157,2018-02-15,6,0,Snow,0.1,81,1021,53,3,10,2,0,turin
158,2018-02-15,12,3,Rain,0.2,52,1021,22,5,9,2,0,turin
159,2018-02-15,18,0,Clear,0.0,55,1023,11,2,10,2,0,turin
160,2018-02-16,0,0,Clear,0.0,75,1024,8,3,10,2,2,turin
161,2018-02-16,6,2,Sunny,0.0,86,1023,10,4,10,2,2,turin
162,2018-02-16,12,6,Sunny,0.0,77,1023,19,4,10,2,2,turin
163,2018-02-16,18,3,Clear,0.0,88,1023,13,3,10,2,2,turin
